,ID,Review URL,Text,Star,Thumbs Up,User Name,Developer Reply,Version,Review Date,App ID,review_score,predicted_semantics,user_semantics
6943,656071,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH9-XxCiN1EKKovOHFrPfdrfq3E8wJ78dpoBkW-ZoHO1yTX3YxxueYAV7va6rRDHI6VqpkCpf6ZcKo8ugM,Ooo,1,0,Amir Hocin,,64.0.3282.137,2021-03-03,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9962466359138489}]",POSITIVE,NEGATIVE
6944,656072,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF7aMcKOIQoCB3hxtTEwbwhz3GKwY65Cfq_nA-aPtSsBq9z7NxF6h92ufjaHqtCQrY4XyBmvLpOCz7PS_o,Good,2,0,aparajita gupta,,88.0.4324.181,2021-03-03,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998161196708679}]",POSITIVE,NEGATIVE
6993,656122,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFLzzlo02si-pTNDvVd6n8YPHvfhHfztCJBSg8D4VKWxds8Xc9JEiQL6qE-PkUzu4sikZfz6gHMsF3ZGgI,Since the new update it wont do ANYTHING. Wont even show the screen.,1,0,Tristan Speight,,88.0.4324.181,2021-03-03,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9918558597564697}]",POSITIVE,NEGATIVE
7029,659643,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHszzJCM19KTjAS93Q5f2Tk7xwcVa2_7eM_Mwxe0yjNvscl7b1K5L_erlMnhqhiYM83wcGYKR7-exqunuo,"Decent browser but sold out to politics. They filter your searches blocking results that are concervative. Aside from being sellouts to political propoganda, not bad",2,0,Eric Johnston,,88.0.4324.181,2021-03-04,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9191644191741943}]",POSITIVE,NEGATIVE
7041,659655,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFGerW37qWohz7xcgVO52gVBGCSHAY04CPeVB0-xLYQq0kvoanOZu-9Ax1gsHLUV82ssX4TMGAirDBy8sA,Good,1,0,Seanmichael Cabanilla,,81.0.4044.138,2021-03-04,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998161196708679}]",POSITIVE,NEGATIVE
7042,659656,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGzGaQNmHbdHAEfQnKzhtO1vbPke4TJkYccUFKpxCEb4MBva8l8V5AlBgolER2YiI1MFLqtVkCGiwPtTVU,Good app,1,0,Faith Mulae,,62.0.3202.84,2021-03-04,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998493194580078}]",POSITIVE,NEGATIVE
7047,659661,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEL20C4u8eL6I2vCF_srn-vAe-XdF9ul9iQmXqMsYWG5TomRDcYBwVcXsBIkL1GiGC2bE7J4Xd8U1DM2To,Its good,1,0,Holy Purpose,,42.0.2311.111,2021-03-04,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998385906219482}]",POSITIVE,NEGATIVE
7051,659665,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE9AAmEa4JfxrMV2mYKfMVxouk8uyD3NQ6LuckNYuTQDOdaN1kEBdBMOxSni0uE6MeJaZpPfYefyNvaIMo,Helpfull,1,0,Kundoo Zubair,,42.0.2311.111,2021-03-04,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9971383810043335}]",POSITIVE,NEGATIVE
7076,659690,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHMjbAhfbVTKai2WFMFtzl49bE7I4rHTo-Am0_Lcg8hqA_m_3Wh2lY3mUT27x6h-CwqVxIh109K4mVTa_8,Second,2,0,Sh Wijerathna,,55.0.2883.91,2021-03-04,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9954835176467896}]",POSITIVE,NEGATIVE
7101,659715,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFsT2_ntpgzNKpa_1y7jHQet2rhIszsbOxJlogY0Kk8YOJav3vYdrQwTqxq4CXa28lJCH7DUtuynbl7278,Wirst,1,0,Kajal Sinha,,88.0.4324.181,2021-03-04,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9495701193809509}]",POSITIVE,NEGATIVE
7113,684901,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHX1bHtZhhe-K-Ikl9LvjkRb4E7CfUg3TiPFVFlvP3tSzYH0kH9yTBv2PPy7loU1lqY9gOvt85Fx06Xteg,Idk,1,0,No you,,88.0.4324.181,2021-03-05,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.5416845083236694}]",POSITIVE,NEGATIVE
7195,684983,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOETBJBTu2cGF1Pe-InDokmpFqyaaX39yF2nupPTk1rQX3fwLsRp_jqAnygseU6V9Gbi5NxEwp-J6873RMM,"Chrome is good, I trust this update will make it better.",1,0,Harry W Kendall,,88.0.4324.181,2021-03-05,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9994553923606873}]",POSITIVE,NEGATIVE
